person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
24,42000,5.0,19200,7.9,0,0.46,4,False,False,False,False,False,False,False,False,False,False
23,45000,2.0,11200,10.59,0,0.25,4,False,False,True,True,False,False,False,False,False,False
24,52800,8.0,9000,7.49,0,0.17,4,False,False,True,False,False,False,False,False,False,False
23,60000,6.0,7000,6.54,0,0.12,2,False,False,False,False,False,False,False,False,False,False
22,47800,5.0,1500,13.43,0,0.03,4,False,False,False,False,True,False,False,False,False,True
21,24000,2.0,7000,11.86,0,0.29,3,False,True,False,True,False,False,False,False,False,False
24,33600,3.0,2500,8.9,0,0.07,3,False,False,False,False,False,False,False,False,False,False
21,30000,5.0,10000,11.99,1,0.33,3,False,False,True,True,False,False,False,False,False,False
23,86500,7.0,14000,7.29,0,0.16,3,False,False,False,False,False,False,False,False,False,False
22,52000,6.0,10000,13.87,1,0.19,4,False,False,False,False,False,True,False,False,False,True
24,27600,8.0,7000,7.9,0,0.25,2,False,True,False,False,False,False,False,False,False,False
21,40000,5.0,5000,6.62,0,0.13,2,False,False,False,False,False,False,False,False,False,False
24,86000,0.0,20000,10.99,1,0.23,3,False,False,False,True,False,False,False,False,False,False
24,40000,5.0,10000,11.99,0,0.25,4,False,False,True,True,False,False,False,False,False,False
24,60000,4.0,12500,11.49,0,0.21,3,False,False,True,True,False,False,False,False,False,False
26,88000,10.0,10000,12.69,0,0.11,4,False,False,True,True,False,False,False,False,False,False
23,45600,4.0,5000,14.22,0,0.11,4,False,False,True,False,True,False,False,False,False,True
25,122000,9.0,20000,13.23,0,0.16,4,False,False,False,False,True,False,False,False,False,False
25,50000,9.0,9175,19.42,0,0.18,4,False,True,False,False,False,False,True,False,False,False
23,71000,7.0,11300,7.49,0,0.16,3,False,False,True,False,False,False,False,False,False,False
21,52000,5.0,1500,11.99,0,0.03,2,False,False,True,True,False,False,False,False,False,False
22,70000,6.0,12000,12.53,0,0.17,4,False,True,False,True,False,False,False,False,False,False
24,70000,2.0,6000,15.23,0,0.09,2,False,False,False,False,True,False,False,False,False,True
23,66661,7.0,1500,11.49,0,0.02,2,False,False,False,True,False,False,False,False,False,False
26,59000,2.0,8500,11.83,0,0.14,4,False,False,True,True,False,False,False,False,False,False
22,69000,6.0,7800,12.41,0,0.11,4,False,False,False,False,True,False,False,False,False,False
25,61000,2.0,15000,14.65,0,0.25,2,False,True,False,False,True,False,False,False,False,False
26,59000,2.0,18000,16.0,1,0.31,2,False,False,True,False,False,False,True,False,False,True
25,154000,4.0,12225,7.49,0,0.08,4,False,False,False,False,False,False,False,False,False,False
21,26400,5.0,4750,12.23,0,0.18,3,False,False,True,False,True,False,False,False,False,False
21,14400,2.0,1825,15.62,1,0.13,2,False,False,True,False,False,True,False,False,False,True
25,50004,3.0,12000,15.31,0,0.24,3,False,False,True,False,False,True,False,False,False,True
23,57700,7.0,3500,10.65,0,0.06,2,False,False,False,True,False,False,False,False,False,False
22,42996,3.0,4800,11.03,0,0.11,4,False,False,True,False,True,False,False,False,False,True
23,70000,5.0,20000,12.21,0,0.29,2,False,False,False,True,False,False,False,False,False,False
23,100000,7.0,10000,10.59,0,0.1,4,False,False,False,True,False,False,False,False,False,False
23,78300,0.0,15000,16.82,0,0.19,3,False,False,False,False,False,False,True,False,False,True
26,45000,9.0,10000,16.89,0,0.22,3,False,False,False,False,False,True,False,False,False,False
25,109000,5.0,15000,10.25,0,0.14,2,False,False,False,True,False,False,False,False,False,False
26,108000,2.0,25000,15.05,1,0.23,2,False,False,True,False,False,True,False,False,False,False
26,52000,6.0,3300,10.99,0,0.06,2,False,False,False,True,False,False,False,False,False,False
24,120000,0.0,16000,9.63,0,0.13,2,False,False,False,False,False,False,False,False,False,False
24,80400,5.0,12000,5.79,0,0.15,2,False,False,False,False,False,False,False,False,False,False
22,160000,6.0,20000,7.49,0,0.13,3,False,False,True,False,False,False,False,False,False,False
22,46000,3.0,12000,11.71,0,0.26,4,False,False,True,True,False,False,False,False,False,False
25,60000,3.0,17000,6.91,0,0.28,2,False,False,True,False,False,False,False,False,False,False
25,79000,0.0,9000,6.76,0,0.11,4,False,False,False,False,False,False,False,False,False,False
25,61200,1.0,5650,7.66,0,0.09,2,False,False,False,False,False,False,False,False,False,False
26,90000,0.0,5525,11.36,0,0.06,4,False,False,True,True,False,False,False,False,False,False
24,44000,0.0,2000,8.0,1,0.05,3,False,False,True,False,False,False,False,False,False,False
25,306000,2.0,24250,13.85,0,0.08,4,False,False,True,False,True,False,False,False,False,False
22,24000,3.0,1000,12.84,0,0.04,3,False,False,True,False,True,False,False,False,False,True
25,49000,1.0,12000,13.49,1,0.24,4,False,False,True,False,False,True,False,False,False,False
25,46000,9.0,7000,8.49,0,0.15,2,False,False,True,False,False,False,False,False,False,False
22,30000,0.0,5000,11.49,0,0.17,4,False,False,True,True,False,False,False,False,False,False
24,72000,8.0,5000,6.03,0,0.07,4,False,False,False,False,False,False,False,False,False,False
24,121000,8.0,20000,8.9,0,0.17,4,False,False,True,False,False,False,False,False,False,False
24,145000,0.0,7000,10.99,0,0.05,2,False,False,False,True,False,False,False,False,False,False
26,55000,4.0,10000,7.51,1,0.18,2,False,False,False,False,False,False,False,False,False,False
26,88900,2.0,5000,11.83,0,0.06,4,False,True,False,True,False,False,False,False,False,False
26,60000,3.0,30000,14.27,0,0.5,3,False,False,False,False,True,False,False,False,False,True
25,86004,1.0,15000,12.53,0,0.17,4,False,False,True,False,True,False,False,False,False,False
25,82000,2.0,9200,6.03,0,0.11,3,False,False,True,False,False,False,False,False,False,False
23,46000,2.0,12800,19.41,1,0.28,2,False,False,True,False,False,False,False,True,False,True
22,20000,2.0,4000,9.45,0,0.2,3,False,False,True,True,False,False,False,False,False,False
23,75000,3.0,10000,11.86,0,0.13,2,False,False,True,True,False,False,False,False,False,False
25,56000,1.0,6000,10.74,0,0.11,2,False,False,True,True,False,False,False,False,False,False
22,41838,0.0,6600,16.89,1,0.16,3,False,False,True,False,False,True,False,False,False,False
26,54000,2.0,6600,11.97,0,0.12,3,False,False,True,False,True,False,False,False,False,False
22,54252,6.0,3500,6.39,0,0.06,4,False,False,False,False,False,False,False,False,False,False
24,85000,1.0,4400,7.4,0,0.05,3,False,False,False,False,False,False,False,False,False,False
24,59600,8.0,10000,5.99,0,0.17,4,False,False,True,False,False,False,False,False,False,False
22,18996,3.0,3200,15.28,1,0.17,2,False,False,True,False,False,True,False,False,False,False
23,38000,7.0,12000,11.71,1,0.32,4,False,False,True,True,False,False,False,False,False,False
26,84191,5.0,9000,6.62,0,0.11,3,False,False,False,False,False,False,False,False,False,False
24,138000,4.0,5000,13.23,1,0.04,4,False,False,True,False,True,False,False,False,False,True
23,39000,1.0,12000,10.99,1,0.31,2,False,False,True,True,False,False,False,False,False,False
26,90000,10.0,13000,10.59,0,0.14,3,False,False,False,True,False,False,False,False,False,False
24,62467,0.0,10625,8.49,0,0.17,2,False,False,True,False,False,False,False,False,False,False
23,170000,7.0,12000,11.11,0,0.07,2,False,False,True,True,False,False,False,False,False,False
26,130000,8.0,10000,6.03,0,0.08,3,False,False,False,False,False,False,False,False,False,False
24,76597,5.0,22000,9.25,0,0.29,4,False,False,True,True,False,False,False,False,False,False
24,65000,8.0,9000,7.29,0,0.14,3,False,True,False,False,False,False,False,False,False,False
22,36000,4.0,3250,7.75,0,0.09,2,False,True,False,False,False,False,False,False,False,False
22,37008,2.0,3600,12.42,0,0.1,3,False,False,True,True,False,False,False,False,False,False
23,36000,7.0,4000,10.99,1,0.11,3,False,False,True,True,False,False,False,False,False,False
25,63000,0.0,25000,13.87,0,0.4,4,False,False,False,False,False,True,False,False,False,False
22,51480,4.0,3000,11.83,0,0.06,2,False,False,False,True,False,False,False,False,False,False
23,19200,0.0,3000,9.99,1,0.16,2,False,False,True,True,False,False,False,False,False,False
22,71004,6.0,1800,11.12,0,0.03,4,False,False,True,True,False,False,False,False,False,False
26,50004,10.0,5000,9.32,0,0.1,2,False,False,False,False,False,False,False,False,False,False
22,42000,2.0,5000,12.87,0,0.12,3,False,False,True,False,True,False,False,False,False,True
22,37000,3.0,15000,10.25,1,0.41,4,False,False,True,True,False,False,False,False,False,False
22,50361,6.0,12000,12.73,0,0.24,4,False,False,True,False,True,False,False,False,False,False
26,47000,7.0,15000,7.9,1,0.32,3,False,False,True,False,False,False,False,False,False,False
21,45000,3.0,10000,10.25,0,0.22,2,False,False,True,True,False,False,False,False,False,False
23,95004,2.0,5000,9.63,0,0.05,4,False,False,True,False,False,False,False,False,False,False
26,51000,10.0,5000,12.42,1,0.1,2,False,False,True,True,False,False,False,False,False,False
24,35000,0.0,1800,7.14,0,0.05,3,False,False,True,False,False,False,False,False,False,False
24,30500,2.0,6800,21.74,1,0.22,4,False,False,True,False,False,False,False,True,False,True
21,104000,5.0,15000,9.63,0,0.14,4,False,False,False,False,False,False,False,False,False,False
22,46000,6.0,4000,10.37,0,0.09,2,False,False,False,True,False,False,False,False,False,False
23,90000,7.0,15000,15.31,0,0.17,4,False,False,False,False,False,True,False,False,False,True
25,40000,2.0,3000,10.25,0,0.07,3,False,False,True,True,False,False,False,False,False,False
26,87000,0.0,15000,10.62,0,0.17,4,False,False,False,True,False,False,False,False,False,False
25,36000,3.0,5300,7.49,0,0.15,3,False,False,False,False,False,False,False,False,False,False
25,57000,2.0,9500,6.17,0,0.17,3,False,False,True,False,False,False,False,False,False,False
23,29856,0.0,10300,8.94,1,0.34,2,False,False,True,False,False,False,False,False,False,False
26,95400,8.0,5000,12.68,0,0.05,2,False,False,False,False,True,False,False,False,False,False
25,70200,9.0,18000,16.45,0,0.26,3,False,False,True,False,False,False,True,False,False,True
24,70000,3.0,25000,11.86,1,0.36,2,False,False,True,True,False,False,False,False,False,False
23,42000,1.0,5750,13.57,0,0.14,2,False,False,False,False,True,False,False,False,False,False
25,75000,7.0,15000,9.99,0,0.2,2,False,False,False,True,False,False,False,False,False,False
26,75531,3.0,15000,16.49,0,0.2,2,False,False,True,False,False,True,False,False,False,False
22,100000,0.0,15000,13.85,0,0.15,3,False,False,False,False,True,False,False,False,False,True
23,27252,3.0,5800,13.06,0,0.21,3,False,False,True,False,True,False,False,False,False,False
26,58000,0.0,3500,8.59,0,0.06,3,False,False,True,False,False,False,False,False,False,False
22,40000,1.0,4000,12.69,0,0.1,4,False,False,True,True,False,False,False,False,False,False
26,127992,10.0,26000,13.99,0,0.2,2,False,False,False,False,True,False,False,False,False,False
22,166000,1.0,23450,11.36,0,0.14,2,False,False,False,True,False,False,False,False,False,False
24,33600,5.0,4450,11.49,0,0.13,4,False,False,True,True,False,False,False,False,False,False
24,96000,7.0,6000,13.92,0,0.06,3,False,False,False,False,True,False,False,False,False,False
22,42000,6.0,3000,6.03,0,0.07,3,False,False,False,False,False,False,False,False,False,False
26,80000,5.0,7000,13.22,0,0.09,2,False,True,False,False,True,False,False,False,False,True
26,65000,0.0,4000,5.42,0,0.06,2,False,False,False,False,False,False,False,False,False,False
22,48000,6.0,10000,13.49,0,0.21,2,False,False,False,False,True,False,False,False,False,False
21,12000,5.0,3000,8.9,1,0.25,3,False,False,True,False,False,False,False,False,False,False
22,60000,2.0,5200,5.99,0,0.09,4,False,False,False,False,False,False,False,False,False,False
22,62000,2.0,7500,13.87,0,0.12,3,False,False,False,False,False,True,False,False,False,True
25,40000,5.0,6000,7.88,0,0.15,2,False,False,True,False,False,False,False,False,False,False
24,20000,2.0,3000,8.94,0,0.15,3,False,True,False,False,False,False,False,False,False,False
23,39456,7.0,14000,7.29,0,0.35,3,False,True,False,False,False,False,False,False,False,False
26,48000,4.0,10000,5.79,0,0.21,4,False,False,False,False,False,False,False,False,False,False
25,88000,7.0,11000,11.14,0,0.13,2,False,False,False,True,False,False,False,False,False,False
26,34000,3.0,5500,16.89,0,0.16,3,False,False,True,False,False,True,False,False,False,True
21,25000,2.0,3600,9.91,0,0.14,4,False,False,False,True,False,False,False,False,False,False
22,28000,5.0,6900,9.99,0,0.25,3,False,False,True,True,False,False,False,False,False,False
25,100000,9.0,20000,13.06,0,0.2,3,False,False,True,False,True,False,False,False,False,True
24,95000,4.0,10000,15.23,0,0.11,4,False,True,False,False,True,False,False,False,False,False
23,50000,5.0,10000,8.94,0,0.2,2,False,False,True,False,False,False,False,False,False,False
23,60000,0.0,8000,12.53,0,0.13,3,False,True,False,True,False,False,False,False,False,False
25,95950,2.0,17500,11.71,0,0.18,3,False,False,True,True,False,False,False,False,False,False
23,70000,7.0,13000,5.42,0,0.19,3,False,False,False,False,False,False,False,False,False,False
23,114600,7.0,10000,13.06,0,0.09,4,False,False,False,False,True,False,False,False,False,True
25,63000,3.0,3000,13.47,0,0.05,2,False,False,False,False,True,False,False,False,False,True
24,67000,5.0,20000,13.48,0,0.3,3,False,False,True,False,True,False,False,False,False,True
23,31200,0.0,3200,13.49,0,0.1,2,False,False,True,False,True,False,False,False,False,True
22,55000,3.0,15000,14.61,0,0.27,4,False,False,True,False,False,True,False,False,False,True
26,93492,0.0,20000,9.45,0,0.21,2,False,False,True,True,False,False,False,False,False,False
26,37000,0.0,14000,9.88,1,0.38,2,False,False,True,True,False,False,False,False,False,False
23,83600,7.0,15000,8.49,1,0.18,3,False,False,True,False,False,False,False,False,False,False
25,48500,1.0,19500,15.57,1,0.4,3,True,False,False,False,False,False,True,False,False,False
26,22800,4.0,5000,13.57,0,0.22,2,False,False,True,False,True,False,False,False,False,True
23,36000,6.0,14000,12.99,0,0.39,3,False,False,False,False,True,False,False,False,False,False
25,57000,1.0,9500,12.53,0,0.17,2,False,False,True,True,False,False,False,False,False,False
25,60000,2.0,6900,9.99,0,0.12,2,False,False,False,True,False,False,False,False,False,False
22,31000,5.0,5550,11.36,1,0.18,3,False,False,True,True,False,False,False,False,False,False
24,53000,8.0,10000,14.91,0,0.19,2,False,False,False,False,False,True,False,False,False,False
24,12000,4.0,2500,12.69,1,0.21,4,False,True,False,True,False,False,False,False,False,False
26,33800,4.0,13000,13.57,1,0.38,2,False,False,True,False,True,False,False,False,False,True
24,91000,0.0,1000,7.68,0,0.01,4,False,False,False,False,False,False,False,False,False,False
24,83100,5.0,5000,16.35,0,0.06,3,False,False,True,False,False,False,True,False,False,True
25,100000,9.0,17600,10.59,0,0.18,3,False,False,False,True,False,False,False,False,False,False
24,55680,4.0,7875,10.65,0,0.14,3,False,False,False,True,False,False,False,False,False,False
23,37500,0.0,1800,8.94,0,0.05,2,False,False,True,False,False,False,False,False,False,False
26,75000,5.0,20000,6.91,0,0.27,2,False,False,True,False,False,False,False,False,False,False
25,41000,3.0,8000,10.99,0,0.2,2,False,False,True,True,False,False,False,False,False,False
21,62000,2.0,6000,7.51,0,0.1,4,False,False,False,False,False,False,False,False,False,False
25,140000,9.0,35000,10.59,0,0.25,4,False,False,False,True,False,False,False,False,False,False
23,51996,7.0,4000,13.98,0,0.08,2,False,False,True,False,True,False,False,False,False,True
24,112000,8.0,3500,5.42,0,0.03,4,False,False,False,False,False,False,False,False,False,False
24,45792,3.0,17000,10.38,1,0.37,3,False,False,True,True,False,False,False,False,False,False
25,56004,3.0,7000,14.22,0,0.12,4,False,False,True,False,True,False,False,False,False,False
24,30000,0.0,10000,19.29,1,0.33,3,False,False,True,False,False,False,True,False,False,False
24,46000,0.0,5975,14.46,1,0.13,4,False,False,True,False,False,True,False,False,False,True
25,101424,6.0,2000,7.29,0,0.02,3,False,False,True,False,False,False,False,False,False,False
25,44000,2.0,10000,15.65,1,0.23,2,False,False,True,False,False,True,False,False,False,False
26,40000,11.0,5000,9.91,0,0.13,3,False,False,True,True,False,False,False,False,False,False
23,43500,0.0,10450,13.57,0,0.24,3,False,False,True,False,True,False,False,False,False,False
23,50000,3.0,10000,10.99,0,0.2,3,False,False,False,True,False,False,False,False,False,False
24,65000,5.0,9600,11.99,0,0.15,3,False,False,False,True,False,False,False,False,False,False
25,49000,9.0,7000,6.99,0,0.14,3,False,False,False,False,False,False,False,False,False,False
22,26400,1.0,3500,15.27,0,0.13,3,False,False,True,False,True,False,False,False,False,False
24,80000,0.0,6000,8.59,0,0.07,2,False,False,False,False,False,False,False,False,False,False
24,110000,5.0,12000,7.9,0,0.11,3,False,False,True,False,False,False,False,False,False,False
21,29004,5.0,11000,14.22,1,0.38,4,False,False,True,False,True,False,False,False,False,True
24,49200,8.0,4000,13.06,0,0.08,3,False,True,False,False,True,False,False,False,False,True
24,54000,8.0,4000,9.99,0,0.07,2,False,False,False,True,False,False,False,False,False,False
24,42000,8.0,2500,15.28,0,0.06,2,False,False,False,False,False,True,False,False,False,True
25,57000,0.0,15000,13.85,0,0.26,2,False,False,True,False,True,False,False,False,False,True
26,34000,6.0,12000,6.03,0,0.35,2,False,False,False,False,False,False,False,False,False,False
26,31200,8.0,5000,8.63,0,0.16,2,False,False,True,False,False,False,False,False,False,False
25,40000,6.0,5000,12.61,0,0.13,4,False,False,False,False,True,False,False,False,False,True
24,38000,0.0,12000,11.89,1,0.32,3,False,False,True,True,False,False,False,False,False,False
34,948000,18.0,2000,9.99,0,0.0,7,False,False,False,True,False,False,False,False,False,False
29,70500,5.0,35000,8.9,1,0.5,6,False,False,True,False,False,False,False,False,False,False
29,10000,0.0,3250,11.12,1,0.33,9,False,True,False,True,False,False,False,False,False,False
35,648000,6.0,10000,17.19,1,0.02,8,False,False,False,False,False,False,True,False,False,True
29,85000,1.0,35000,11.99,1,0.41,8,False,False,True,True,False,False,False,False,False,False
33,138000,0.0,35000,18.64,1,0.25,7,False,False,True,False,False,False,True,False,False,True
33,400000,9.0,15000,6.03,0,0.04,10,False,False,False,False,False,False,False,False,False,False
27,390000,11.0,10000,11.26,0,0.03,6,False,False,False,True,False,False,False,False,False,False
30,350000,3.0,32000,6.62,0,0.09,7,False,True,False,False,False,False,False,False,False,False
28,73000,0.0,32000,11.99,1,0.44,9,False,False,True,True,False,False,False,False,False,False
27,75000,11.0,30000,10.65,1,0.4,5,False,False,True,True,False,False,False,False,False,False
28,285000,4.0,25000,16.32,0,0.09,6,False,False,False,False,False,False,True,False,False,False
31,275000,9.0,25000,13.85,0,0.09,6,False,False,False,False,True,False,False,False,False,False
31,258000,3.0,28000,5.99,0,0.11,5,False,False,False,False,False,False,False,False,False,False
28,250000,3.0,35000,11.71,0,0.14,7,False,False,False,True,False,False,False,False,False,False
27,111000,11.0,28000,7.9,0,0.25,8,False,False,True,False,False,False,False,False,False,False
30,240000,7.0,18000,7.88,0,0.07,10,False,False,True,False,False,False,False,False,False,False
33,225000,12.0,8000,9.99,0,0.04,10,False,False,False,True,False,False,False,False,False,False
27,48000,2.0,25000,10.59,1,0.52,7,False,False,True,False,True,False,False,False,False,False
28,225000,8.0,16800,13.92,0,0.07,5,False,False,False,False,True,False,False,False,False,True
32,225000,4.0,20000,13.92,0,0.09,10,False,False,False,False,True,False,False,False,False,False
29,220000,1.0,14725,19.41,0,0.07,6,False,True,False,False,False,False,False,True,False,False
28,209000,4.0,15000,14.84,0,0.07,7,False,True,False,False,False,True,False,False,False,True
28,13500,0.0,6700,9.63,1,0.5,5,False,True,False,False,False,False,False,False,False,False
28,202040,12.0,12000,14.46,0,0.06,8,False,False,False,False,False,True,False,False,False,True
32,202000,7.0,28000,10.59,0,0.14,7,False,False,False,True,False,False,False,False,False,False
28,200000,2.0,15000,6.03,0,0.07,6,False,False,False,False,False,False,False,False,False,False
28,61000,9.0,25000,9.91,1,0.41,7,False,False,True,True,False,False,False,False,False,False
28,200000,7.0,10000,6.99,0,0.05,7,False,False,False,False,False,False,False,False,False,False
27,200000,7.0,15000,9.88,0,0.07,9,False,False,False,True,False,False,False,False,False,False
29,200000,7.0,14400,11.14,0,0.07,7,False,False,False,True,False,False,False,False,False,False
30,200000,5.0,20000,11.48,0,0.1,7,False,False,False,True,False,False,False,False,False,False
27,70000,11.0,25000,11.71,1,0.36,7,False,False,True,True,False,False,False,False,False,False
29,70000,3.0,25000,14.83,1,0.36,6,False,False,True,False,False,True,False,False,False,False
29,68872,2.0,25000,15.95,1,0.36,10,False,False,True,False,False,True,False,False,False,True
30,75000,9.0,25000,15.2,1,0.33,5,False,False,True,False,False,True,False,False,False,False
29,190000,5.0,4000,6.62,0,0.02,5,False,False,False,False,False,False,False,False,False,False
30,75600,0.0,25000,9.99,1,0.33,8,False,False,True,True,False,False,False,False,False,False
30,77000,7.0,25000,10.75,1,0.32,8,False,False,True,True,False,False,False,False,False,False
32,189996,4.0,8400,9.32,0,0.04,8,False,False,True,False,False,False,False,False,False,False
29,180396,8.0,18000,12.69,0,0.1,9,False,False,False,True,False,False,False,False,False,False
29,180000,2.0,31000,19.42,0,0.17,8,False,False,False,False,False,False,True,False,False,True
32,180000,12.0,10000,7.9,0,0.06,10,False,False,False,False,False,False,False,False,False,False
28,84000,7.0,25000,15.95,0,0.3,7,False,False,True,False,False,False,True,False,False,True
29,180000,9.0,15000,5.79,0,0.08,6,False,False,False,False,False,False,False,False,False,False
27,180000,4.0,8000,10.37,0,0.04,5,False,False,True,True,False,False,False,False,False,False
31,85000,0.0,25000,11.89,0,0.29,6,False,False,True,True,False,False,False,False,False,False
28,15000,2.0,4375,12.42,1,0.29,9,False,True,False,True,False,False,False,False,False,False
32,90000,2.0,25000,9.99,0,0.28,7,False,False,True,True,False,False,False,False,False,False
29,15000,5.0,5000,7.51,1,0.33,7,False,True,False,False,False,False,False,False,False,False
29,97000,4.0,25000,10.37,0,0.26,10,False,False,True,True,False,False,False,False,False,False
29,88000,9.0,25000,14.46,1,0.28,10,False,False,True,False,False,True,False,False,False,True
34,171996,1.0,15000,14.96,0,0.09,5,False,False,False,False,False,True,False,False,False,False
28,159000,5.0,6000,15.95,1,0.04,10,False,False,True,False,False,True,False,False,False,False
33,170004,17.0,12000,7.51,0,0.07,9,False,False,False,False,False,False,False,False,False,False
31,15456,1.0,4000,8.9,1,0.26,5,False,False,False,False,False,False,False,False,False,False
29,170000,7.0,35000,12.99,0,0.21,5,False,False,False,False,True,False,False,False,False,True
31,170000,15.0,10000,13.49,0,0.06,8,False,False,False,False,True,False,False,False,False,True
32,170000,9.0,10000,11.14,0,0.06,5,False,False,True,True,False,False,False,False,False,False
30,135000,4.0,25000,15.21,0,0.19,6,False,False,True,False,False,True,False,False,False,True
35,123000,2.0,25000,17.19,1,0.2,8,False,False,True,False,False,False,True,False,False,True
30,150000,3.0,25000,17.56,0,0.17,5,False,False,True,False,False,False,True,False,False,False
27,170000,11.0,25000,16.32,0,0.15,10,False,False,True,False,False,True,False,False,False,False
29,175000,1.0,25000,10.74,0,0.14,5,False,False,True,True,False,False,False,False,False,False
32,235000,1.0,25000,12.53,0,0.11,7,False,False,True,False,True,False,False,False,False,True
30,32004,1.0,24250,11.12,1,0.76,5,False,False,True,True,False,False,False,False,False,False
29,160000,9.0,14700,13.43,0,0.09,5,False,False,False,False,True,False,False,False,False,True
34,16800,0.0,1600,13.72,0,0.1,5,False,True,False,False,True,False,False,False,False,True
29,108000,0.0,24250,16.0,1,0.22,9,False,False,True,False,False,True,False,False,False,False
32,17000,0.0,3200,14.84,1,0.19,7,False,True,False,False,False,True,False,False,False,False
29,148716,4.0,24250,13.23,0,0.16,9,False,False,True,False,True,False,False,False,False,True
27,78000,4.0,24000,10.99,1,0.31,10,False,False,True,True,False,False,False,False,False,False
35,80000,1.0,24000,13.92,0,0.3,5,False,False,True,False,True,False,False,False,False,True
32,85000,4.0,24000,7.9,0,0.28,6,False,False,True,False,False,False,False,False,False,False
30,85000,1.0,24000,16.82,1,0.28,8,False,False,True,False,False,False,True,False,False,False
35,100450,1.0,24000,12.69,0,0.24,7,False,False,True,True,False,False,False,False,False,False
31,138000,0.0,24000,15.65,1,0.17,5,False,False,True,False,False,True,False,False,False,True
31,112000,5.0,23000,12.18,0,0.21,6,False,False,True,True,False,False,False,False,False,False
33,19200,2.0,6000,11.99,1,0.31,7,False,True,False,True,False,False,False,False,False,False
31,66000,3.0,21000,10.37,1,0.32,10,False,False,True,True,False,False,False,False,False,False
29,80000,3.0,21000,10.99,0,0.26,6,False,False,True,True,False,False,False,False,False,False
28,90000,12.0,21000,14.54,0,0.23,9,False,False,True,False,False,True,False,False,False,False
29,117000,6.0,21000,10.65,0,0.18,9,False,False,True,True,False,False,False,False,False,False
35,54000,0.0,20500,14.61,1,0.38,5,False,False,True,False,False,True,False,False,False,True
31,30372,2.0,20200,14.74,1,0.67,5,False,False,True,False,False,True,False,False,False,True
33,53004,0.0,20000,13.04,1,0.38,10,False,False,True,False,True,False,False,False,False,False
30,58000,3.0,20000,14.72,1,0.34,5,False,False,True,False,True,False,False,False,False,False
28,60000,12.0,20000,10.99,1,0.33,10,False,False,True,True,False,False,False,False,False,False
27,54000,2.0,20000,16.0,1,0.37,6,False,False,True,False,False,True,False,False,False,False
30,63000,9.0,20000,13.92,1,0.32,9,False,False,True,False,True,False,False,False,False,True
27,66000,11.0,20000,12.21,1,0.3,5,False,False,True,True,False,False,False,False,False,False
28,73992,2.0,20000,9.96,0,0.27,7,False,False,True,True,False,False,False,False,False,False
27,21600,1.0,4200,7.49,0,0.19,6,False,True,False,False,False,False,False,False,False,False
28,79701,11.0,20000,13.92,0,0.25,7,False,False,True,False,True,False,False,False,False,False
27,80000,3.0,20000,7.49,0,0.25,9,False,False,True,False,False,False,False,False,False,False
32,83000,6.0,20000,14.38,0,0.24,10,False,False,True,False,False,False,True,False,False,False
27,85000,11.0,20000,10.59,0,0.24,8,False,False,True,True,False,False,False,False,False,False
29,21996,7.0,8300,5.42,0,0.38,7,False,True,False,False,False,False,False,False,False,False
32,90000,11.0,20000,13.22,0,0.22,6,False,False,True,False,True,False,False,False,False,True
32,96000,7.0,20000,14.42,0,0.21,9,False,False,True,False,False,True,False,False,False,False
34,97356,12.0,20000,13.22,0,0.21,7,False,False,True,False,True,False,False,False,False,True
29,100000,0.0,20000,13.98,0,0.2,6,False,False,True,False,True,False,False,False,False,True
32,101000,3.0,20000,10.75,0,0.2,9,False,False,True,True,False,False,False,False,False,False
33,89004,2.0,20000,17.58,1,0.22,6,False,False,True,False,False,False,False,True,False,True
35,22300,1.0,3775,15.27,0,0.17,6,False,True,False,False,True,False,False,False,False,False
28,108000,2.0,20000,15.31,1,0.19,7,False,False,True,False,False,True,False,False,False,False
29,140000,3.0,20000,10.0,0,0.14,9,False,False,True,True,False,False,False,False,False,False
31,23000,13.0,4500,5.79,0,0.2,9,False,True,False,False,False,False,False,False,False,False
28,18000,0.0,1000,13.49,1,0.06,8,False,False,True,False,True,False,False,False,False,False
29,20000,0.0,1000,10.65,0,0.05,10,False,False,True,True,False,False,False,False,False,False
27,23652,9.0,2000,7.49,0,0.08,8,False,False,False,False,False,False,False,False,False,False
29,71000,0.0,19000,6.54,0,0.27,9,False,False,True,False,False,False,False,False,False,False
30,60000,7.0,18950,15.96,1,0.32,6,False,False,True,False,True,False,False,False,False,True
34,42000,5.0,18825,7.9,1,0.45,10,False,False,True,False,False,False,False,False,False,False
27,24000,1.0,6000,8.9,0,0.25,10,False,True,False,False,False,False,False,False,False,False
32,24000,2.0,5000,16.29,0,0.21,9,False,True,False,False,False,True,False,False,False,False
29,42000,6.0,18000,14.65,1,0.43,7,False,False,True,False,True,False,False,False,False,False
27,45150,1.0,18000,13.16,1,0.4,7,False,False,True,False,True,False,False,False,False,False
27,50000,0.0,18000,8.49,1,0.36,9,False,False,True,False,False,False,False,False,False,False
34,50000,4.0,18000,8.88,1,0.36,9,False,False,True,True,False,False,False,False,False,False
