person_income,loan_amnt,loan_int_rate,loan_status,loan_percent_income,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
111262,20000,12.53,0,0.18,False,False,False,True,False,False,False,False,False,False
32000,15000,15.27,1,0.47,False,False,True,False,True,False,False,False,False,True
38000,15000,7.88,1,0.39,False,False,True,False,False,False,False,False,False,False
38000,15000,16.45,1,0.39,False,False,True,False,False,False,True,False,False,True
112000,20400,11.71,0,0.18,False,False,False,True,False,False,False,False,False,False
112000,4000,8.9,0,0.04,False,False,False,False,False,False,False,False,False,False
112000,12000,11.99,0,0.11,False,False,False,True,False,False,False,False,False,False
112000,15000,15.31,0,0.13,False,False,False,False,False,True,False,False,False,False
112000,9000,9.32,0,0.08,True,False,False,False,False,False,False,False,False,False
40000,15000,7.49,1,0.38,False,False,True,False,False,False,False,False,False,False
112500,18000,11.14,0,0.16,False,False,False,True,False,False,False,False,False,False
112689,24000,9.99,0,0.21,False,False,False,True,False,False,False,False,False,False
113135,25000,10.59,0,0.22,False,False,False,True,False,False,False,False,False,False
114000,14400,7.14,0,0.13,False,False,False,False,False,False,False,False,False,False
42300,15000,11.99,1,0.35,False,False,True,True,False,False,False,False,False,False
115000,4000,6.03,0,0.03,False,False,False,False,False,False,False,False,False,False
115000,18000,7.51,0,0.16,False,False,False,False,False,False,False,False,False,False
45000,15000,7.9,1,0.33,False,False,True,False,False,False,False,False,False,False
45000,15000,7.49,1,0.33,False,False,True,False,False,False,False,False,False,False
103000,15000,9.63,1,0.15,False,False,False,True,False,False,False,False,False,False
103000,14000,13.57,1,0.14,False,False,False,False,True,False,False,False,False,False
45000,15000,12.84,1,0.33,False,False,True,False,True,False,False,False,False,False
46890,15000,12.99,1,0.32,False,False,True,False,True,False,False,False,False,True
115800,12000,10.99,0,0.1,False,False,False,True,False,False,False,False,False,False
116004,14000,12.99,0,0.12,False,False,False,False,True,False,False,False,False,False
33660,1800,7.51,0,0.05,False,False,True,False,False,False,False,False,False,False
117000,4800,14.54,0,0.04,False,False,False,False,False,True,False,False,False,False
26400,7300,13.61,0,0.28,False,True,False,False,True,False,False,False,False,True
118000,12000,13.11,0,0.1,False,False,False,False,True,False,False,False,False,False
47000,15000,12.04,1,0.32,False,False,True,False,True,False,False,False,False,True
119000,35000,16.49,0,0.29,False,False,False,False,False,True,False,False,False,False
119500,24000,7.51,0,0.2,False,False,False,False,False,False,False,False,False,False
48000,15000,11.48,1,0.31,False,False,True,True,False,False,False,False,False,False
120000,8900,11.71,0,0.07,False,False,False,True,False,False,False,False,False,False
120000,28000,7.9,0,0.23,False,False,False,False,False,False,False,False,False,False
50000,15000,10.37,0,0.3,False,False,True,True,False,False,False,False,False,False
120000,21000,13.49,0,0.17,False,False,False,False,True,False,False,False,False,False
120000,10000,20.99,0,0.08,False,False,False,False,False,False,False,True,False,False
120000,16000,6.99,0,0.13,False,False,False,False,False,False,False,False,False,False
50000,15000,7.88,0,0.3,False,False,True,False,False,False,False,False,False,False
120000,20000,12.99,0,0.17,False,False,False,False,True,False,False,False,False,True
120000,10000,5.42,0,0.08,False,False,False,False,False,False,False,False,False,False
44172,15000,10.37,1,0.34,False,False,True,True,False,False,False,False,False,False
120000,10000,10.37,0,0.08,False,False,False,True,False,False,False,False,False,False
120000,24250,16.02,0,0.2,False,False,False,False,False,True,False,False,False,True
120000,15000,15.28,0,0.13,False,True,False,False,False,True,False,False,False,False
120000,25000,13.72,0,0.21,False,False,False,False,True,False,False,False,False,False
52596,15000,10.74,0,0.29,False,False,True,True,False,False,False,False,False,False
120000,4600,6.39,0,0.04,False,False,False,False,False,False,False,False,False,False
120000,12000,7.51,0,0.1,False,False,False,False,False,False,False,False,False,False
25000,1600,12.53,0,0.06,False,False,True,False,True,False,False,False,False,False
26000,1600,16.29,1,0.06,False,False,True,False,False,True,False,False,False,True
120000,10000,12.73,0,0.08,False,False,False,False,True,False,False,False,False,False
120000,15000,13.11,0,0.13,False,True,False,False,True,False,False,False,False,True
30000,1600,16.29,0,0.05,False,False,True,False,False,True,False,False,False,False
120000,20000,13.85,0,0.17,False,False,False,False,True,False,False,False,False,False
120000,25000,15.31,0,0.21,False,False,False,False,False,True,False,False,False,False
120000,17000,8.94,0,0.14,False,False,False,False,False,False,False,False,False,False
24996,13000,8.88,0,0.52,False,True,False,True,False,False,False,False,False,False
121000,3600,5.79,0,0.03,False,False,False,False,False,False,False,False,False,False
122000,35000,13.8,0,0.29,False,False,False,False,True,False,False,False,False,True
122000,12000,7.29,0,0.1,False,False,False,False,False,False,False,False,False,False
24600,4750,10.0,0,0.19,False,True,False,True,False,False,False,False,False,False
122000,20000,13.23,0,0.16,False,False,False,False,True,False,False,False,False,True
14400,1500,9.25,0,0.1,False,False,True,True,False,False,False,False,False,False
122000,6000,7.51,0,0.05,False,False,False,False,False,False,False,False,False,False
122000,10000,13.57,0,0.08,False,False,False,False,True,False,False,False,False,False
123000,8000,12.68,0,0.07,False,False,False,False,True,False,False,False,False,False
123000,4750,10.99,0,0.04,False,False,False,True,False,False,False,False,False,False
18000,1500,12.87,0,0.08,False,False,True,False,True,False,False,False,False,True
18000,1500,12.18,1,0.08,False,False,True,True,False,False,False,False,False,False
124500,6000,10.62,0,0.05,False,False,False,True,False,False,False,False,False,False
124726,15000,7.29,0,0.12,False,False,False,False,False,False,False,False,False,False
125000,15000,7.9,0,0.12,False,True,False,False,False,False,False,False,False,False
125000,12000,9.91,0,0.1,False,False,False,True,False,False,False,False,False,False
125000,25000,10.59,0,0.2,False,True,False,True,False,False,False,False,False,False
125000,10200,7.49,0,0.08,False,False,False,False,False,False,False,False,False,False
125000,15000,7.66,0,0.12,False,False,False,False,False,False,False,False,False,False
125000,6000,5.79,0,0.05,False,False,False,False,False,False,False,False,False,False
113000,12000,7.29,1,0.11,False,False,False,False,False,False,False,False,False,False
125000,12000,11.11,0,0.1,False,False,False,True,False,False,False,False,False,False
48000,15000,18.64,1,0.31,False,False,True,False,False,False,True,False,False,True
48000,15000,17.49,1,0.31,False,False,True,False,False,True,False,False,False,True
125000,10000,10.99,0,0.08,False,False,False,True,False,False,False,False,False,False
125000,10000,7.51,0,0.08,False,False,False,False,False,False,False,False,False,False
24000,3000,13.61,0,0.13,False,True,False,False,True,False,False,False,False,False
126000,11000,7.14,0,0.09,False,False,False,False,False,False,False,False,False,False
127000,6000,9.91,0,0.05,False,False,False,True,False,False,False,False,False,False
128600,28000,7.9,0,0.22,False,False,False,False,False,False,False,False,False,False
129600,13500,5.42,0,0.1,False,True,False,False,False,False,False,False,False,False
129600,3000,11.12,0,0.02,False,False,False,True,False,False,False,False,False,False
130000,3000,13.49,0,0.02,False,False,False,False,True,False,False,False,False,False
130000,3000,17.58,0,0.02,False,False,False,False,False,True,False,False,False,True
130000,10000,6.03,0,0.08,False,False,False,False,False,False,False,False,False,False
130000,35000,18.25,0,0.27,False,False,False,False,False,True,False,False,False,True
60000,15000,14.22,0,0.25,False,False,True,False,True,False,False,False,False,True
130000,13000,13.61,0,0.1,False,False,False,False,True,False,False,False,False,False
130000,10000,11.36,0,0.08,False,False,False,True,False,False,False,False,False,False
130000,25000,11.83,0,0.19,False,False,False,True,False,False,False,False,False,False
130000,15000,11.89,0,0.12,False,False,False,True,False,False,False,False,False,False
130000,20000,11.58,0,0.15,False,False,False,True,False,False,False,False,False,False
130000,5000,9.64,0,0.04,False,False,False,True,False,False,False,False,False,False
65000,15000,12.42,0,0.23,False,False,True,True,False,False,False,False,False,False
131000,7500,12.29,0,0.06,False,False,False,False,True,False,False,False,False,False
131004,24000,7.49,0,0.18,False,False,False,False,False,False,False,False,False,False
132000,2000,7.51,0,0.02,False,False,False,False,False,False,False,False,False,False
132000,15000,6.99,0,0.11,False,False,False,False,False,False,False,False,False,False
65000,15000,13.49,0,0.23,False,False,True,False,True,False,False,False,False,False
65000,15000,6.17,0,0.23,False,False,True,False,False,False,False,False,False,False
132000,9000,11.34,0,0.07,False,False,False,False,True,False,False,False,False,True
65000,15000,9.63,0,0.23,False,False,True,False,False,False,False,False,False,False
60000,15000,10.62,1,0.25,False,False,True,True,False,False,False,False,False,False
66500,15000,6.54,0,0.23,False,False,True,False,False,False,False,False,False,False
135000,21000,10.74,0,0.16,False,False,False,True,False,False,False,False,False,False
21600,5000,7.9,0,0.23,False,True,False,False,False,False,False,False,False,False
135000,25000,16.07,0,0.19,False,False,False,False,False,True,False,False,False,True
69996,15000,13.43,0,0.21,False,False,True,False,True,False,False,False,False,True
136000,9800,15.99,0,0.07,False,False,False,False,False,True,False,False,False,True
70000,15000,11.89,0,0.21,False,False,True,True,False,False,False,False,False,False
138000,8000,6.99,0,0.06,False,False,False,False,False,False,False,False,False,False
70204,15000,15.7,0,0.21,False,False,True,False,False,True,False,False,False,True
138000,16500,6.54,0,0.12,False,True,False,False,False,False,False,False,False,False
138000,2700,11.86,0,0.02,False,False,False,True,False,False,False,False,False,False
140000,12000,11.71,0,0.09,False,False,False,True,False,False,False,False,False,False
72000,15000,6.92,0,0.21,False,False,True,False,False,False,False,False,False,False
66000,15000,16.02,1,0.23,False,False,True,False,False,True,False,False,False,False
140000,12000,5.42,0,0.09,False,False,False,False,False,False,False,False,False,False
140000,12000,8.49,0,0.09,False,False,False,False,False,False,False,False,False,False
140000,4475,7.49,0,0.03,False,False,False,False,False,False,False,False,False,False
140000,6000,13.49,0,0.04,False,False,False,False,True,False,False,False,False,True
73500,15000,11.89,0,0.2,False,False,True,True,False,False,False,False,False,False
140000,15000,15.58,0,0.11,False,False,False,False,False,True,False,False,False,True
75000,15000,11.71,0,0.2,False,False,True,True,False,False,False,False,False,False
141000,10000,7.49,0,0.07,False,True,False,False,False,False,False,False,False,False
141996,14000,7.51,0,0.1,False,False,False,False,False,False,False,False,False,False
143123,4000,12.61,0,0.03,False,False,False,False,False,True,False,False,False,False
144000,10000,5.99,0,0.07,False,False,False,False,False,False,False,False,False,False
75531,15000,16.49,0,0.2,False,False,True,False,False,True,False,False,False,False
144000,14400,10.25,0,0.1,False,False,False,True,False,False,False,False,False,False
77000,15000,12.42,0,0.19,False,False,True,True,False,False,False,False,False,False
20000,3200,12.21,0,0.16,False,True,False,True,False,False,False,False,False,False
145000,12000,6.92,0,0.08,False,False,False,False,False,False,False,False,False,False
145000,11500,11.14,0,0.08,False,True,False,True,False,False,False,False,False,False
145000,7500,10.08,0,0.05,False,False,False,True,False,False,False,False,False,False
19500,5000,8.0,1,0.26,False,True,False,False,False,False,False,False,False,False
19200,2400,9.91,0,0.13,False,True,False,True,False,False,False,False,False,False
136000,25000,19.13,1,0.18,False,False,False,False,False,False,False,True,False,False
75000,15000,13.57,1,0.2,False,False,True,False,True,False,False,False,False,True
150000,7500,8.9,0,0.05,False,False,False,False,False,False,False,False,False,False
150000,25000,12.99,0,0.17,False,False,False,False,True,False,False,False,False,True
85000,15000,10.99,0,0.18,False,False,True,True,False,False,False,False,False,False
19200,4500,7.88,1,0.23,False,True,False,False,False,False,False,False,False,False
86004,15000,12.53,0,0.17,False,False,True,False,True,False,False,False,False,True
87000,15000,10.62,0,0.17,False,False,True,True,False,False,False,False,False,False
150000,6000,10.74,0,0.04,False,False,False,True,False,False,False,False,False,False
150000,20000,8.88,0,0.13,False,False,False,True,False,False,False,False,False,False
150000,18000,15.2,0,0.12,False,False,False,False,False,True,False,False,False,False
150000,24250,10.38,0,0.16,False,False,False,True,False,False,False,False,False,False
150000,15000,12.21,0,0.1,False,False,False,True,False,False,False,False,False,False
31000,15075,15.27,1,0.49,False,False,True,False,True,False,False,False,False,True
152229,15000,11.36,0,0.1,False,True,False,True,False,False,False,False,False,False
155000,12000,7.49,0,0.08,False,False,False,False,False,False,False,False,False,False
155000,10000,13.06,0,0.06,False,False,False,False,True,False,False,False,False,True
155000,22000,16.0,0,0.14,False,False,False,False,False,True,False,False,False,True
155142,23000,18.25,0,0.15,False,False,False,False,False,True,False,False,False,False
155796,25000,13.48,0,0.16,False,False,False,False,True,False,False,False,False,False
156000,7000,9.91,0,0.04,False,False,False,True,False,False,False,False,False,False
157000,28000,7.49,0,0.18,False,False,False,False,False,False,False,False,False,False
157500,25000,11.86,0,0.16,False,False,False,True,False,False,False,False,False,False
60000,15600,12.69,0,0.26,False,False,True,True,False,False,False,False,False,False
36000,15850,11.48,1,0.44,False,False,True,True,False,False,False,False,False,False
168000,15750,10.75,0,0.09,False,False,False,True,False,False,False,False,False,False
80500,16000,16.45,0,0.2,False,False,True,False,False,False,True,False,False,True
85000,16000,14.27,0,0.19,False,False,True,False,True,False,False,False,False,False
173000,10000,8.07,0,0.06,False,False,False,False,False,False,False,False,False,False
89100,16000,13.92,0,0.18,False,False,True,False,True,False,False,False,False,True
175000,7550,11.49,0,0.04,False,False,False,True,False,False,False,False,False,False
178364,8000,15.68,0,0.04,False,False,False,False,False,False,True,False,False,True
168000,25000,16.45,1,0.15,False,False,False,False,False,False,True,False,False,False
185000,10000,6.92,0,0.05,False,False,False,False,False,False,False,False,False,False
190000,24000,15.62,0,0.13,False,True,False,False,True,False,False,False,False,True
190000,5000,5.42,0,0.03,False,False,False,False,False,False,False,False,False,False
190000,25000,9.25,0,0.13,False,True,False,True,False,False,False,False,False,False
193000,10000,13.06,0,0.05,False,False,False,False,True,False,False,False,False,True
199000,15000,9.99,0,0.08,False,False,False,True,False,False,False,False,False,False
112500,16000,12.29,0,0.14,False,False,True,False,True,False,False,False,False,False
200000,5000,7.43,0,0.03,False,False,False,False,False,False,False,False,False,False
200100,30000,11.71,0,0.15,False,False,False,True,False,False,False,False,False,False
90200,19125,13.92,0,0.21,False,False,True,False,True,False,False,False,False,False
249996,5000,8.59,0,0.02,False,False,False,False,False,False,False,False,False,False
330000,3500,10.36,0,0.01,False,False,False,True,False,False,False,False,False,False
70000,19425,11.11,0,0.28,False,False,True,True,False,False,False,False,False,False
118000,19550,15.62,1,0.17,False,False,True,False,False,True,False,False,False,True
38000,19750,7.51,1,0.52,False,False,True,False,False,False,False,False,False,False
9600,1000,8.49,1,0.1,False,False,True,False,False,False,False,False,False,False
6000,1600,14.61,1,0.27,False,True,False,False,False,True,False,False,False,True
4800,1800,14.84,1,0.38,False,False,True,False,False,True,False,False,False,True
4200,2750,16.95,1,0.65,False,False,True,False,False,False,True,False,False,False
75000,8000,5.99,0,0.11,False,False,True,False,False,False,False,False,False,False
65004,4800,13.49,0,0.07,False,False,True,False,True,False,False,False,False,True
70000,9000,9.63,0,0.13,True,False,False,False,False,False,False,False,False,False
98280,9400,6.62,0,0.1,False,False,False,False,False,False,False,False,False,False
58000,4000,10.0,0,0.07,False,False,True,True,False,False,False,False,False,False
10000,3000,7.9,1,0.3,False,False,True,False,False,False,False,False,False,False
50000,4000,14.61,0,0.08,False,False,True,False,False,True,False,False,False,True
64600,5000,7.9,0,0.08,False,False,True,False,False,False,False,False,False,False
54000,1500,14.42,1,0.03,False,False,False,False,False,True,False,False,False,True
45000,8000,12.73,0,0.18,False,False,True,False,True,False,False,False,False,False
37980,3500,6.03,0,0.09,False,False,False,False,False,False,False,False,False,False
115000,20000,6.91,0,0.17,False,False,False,False,False,False,False,False,False,False
18000,4500,10.38,1,0.25,False,False,True,True,False,False,False,False,False,False
50000,10000,6.17,0,0.2,False,False,True,False,False,False,False,False,False,False
32240,15000,13.22,1,0.47,False,False,True,False,True,False,False,False,False,False
69000,8000,13.99,1,0.12,False,False,True,False,False,True,False,False,False,False
59000,4900,15.62,1,0.08,False,False,False,False,False,True,False,False,False,False
159996,12000,5.42,0,0.08,False,False,False,False,False,False,False,False,False,False
45000,7800,7.51,0,0.17,False,False,True,False,False,False,False,False,False,False
24000,9600,11.71,1,0.4,False,False,True,True,False,False,False,False,False,False
25920,10000,15.58,1,0.39,False,False,True,False,False,True,False,False,False,False
39996,3000,7.37,0,0.08,False,True,False,False,False,False,False,False,False,False
80196,30000,9.91,0,0.37,False,True,False,True,False,False,False,False,False,False
50000,10000,7.9,0,0.2,False,False,False,False,False,False,False,False,False,False
75000,5000,11.12,0,0.07,False,False,False,True,False,False,False,False,False,False
149385,7000,8.94,0,0.05,False,True,False,False,False,False,False,False,False,False
35000,5000,7.88,0,0.14,False,False,True,False,False,False,False,False,False,False
82500,5000,8.49,0,0.06,False,False,False,False,False,False,False,False,False,False
67000,5000,13.92,1,0.07,False,False,True,False,True,False,False,False,False,True
28000,1000,10.25,1,0.04,False,False,True,True,False,False,False,False,False,False
33600,3300,15.65,0,0.1,False,False,True,False,False,True,False,False,False,True
36000,1200,13.99,0,0.03,False,False,True,False,True,False,False,False,False,False
16000,3200,9.32,1,0.2,False,False,True,False,False,False,False,False,False,False
40000,6925,15.99,0,0.17,False,False,True,False,False,True,False,False,False,False
46000,5200,17.27,1,0.11,False,False,True,False,False,True,False,False,False,True
50000,9000,13.49,0,0.18,False,False,False,False,True,False,False,False,False,False
44094,3600,7.37,0,0.08,False,False,True,False,False,False,False,False,False,False
46000,2000,7.66,0,0.04,False,False,False,False,False,False,False,False,False,False
67000,25000,10.91,1,0.37,False,False,False,False,True,False,False,False,False,False
156000,15000,10.25,0,0.1,False,False,False,True,False,False,False,False,False,False
51000,9600,15.31,0,0.19,False,False,True,False,False,True,False,False,False,True
220836,9000,11.26,0,0.04,False,False,False,True,False,False,False,False,False,False
78700,7000,7.68,1,0.09,False,False,False,False,False,False,False,False,False,False
42000,3600,7.37,0,0.09,False,False,True,False,False,False,False,False,False,False
46704,9000,11.49,0,0.19,False,False,True,True,False,False,False,False,False,False
66000,16800,13.49,0,0.25,False,False,True,False,True,False,False,False,False,True
41000,1000,6.99,0,0.02,False,True,False,False,False,False,False,False,False,False
30000,3000,15.2,0,0.1,False,False,True,False,False,True,False,False,False,True
40000,15000,13.16,0,0.38,False,True,False,False,True,False,False,False,False,True
41500,2500,15.62,0,0.06,False,False,True,False,False,True,False,False,False,False
70000,24250,12.18,0,0.35,False,True,False,True,False,False,False,False,False,False
44000,6000,14.22,0,0.14,False,False,True,False,True,False,False,False,False,True
80000,18000,5.79,0,0.23,False,False,False,False,False,False,False,False,False,False
84000,4500,12.18,0,0.05,False,False,True,True,False,False,False,False,False,False
23800,8800,9.32,1,0.37,False,False,True,False,False,False,False,False,False,False
70000,6000,13.16,0,0.09,False,False,False,False,True,False,False,False,False,True
188004,2000,8.59,0,0.01,False,False,False,False,False,False,False,False,False,False
125000,10200,7.49,0,0.08,False,False,False,False,False,False,False,False,False,False
54000,11000,5.42,0,0.2,False,False,False,False,False,False,False,False,False,False
24000,1500,18.79,1,0.06,False,False,True,False,False,False,True,False,False,True
42900,12000,8.9,0,0.28,False,False,True,False,False,False,False,False,False,False
45000,11100,13.11,0,0.25,False,False,True,False,True,False,False,False,False,False
60000,7500,11.66,0,0.13,False,False,False,False,True,False,False,False,False,False
80004,7500,15.23,1,0.09,False,False,False,False,True,False,False,False,False,False
42000,19200,7.9,0,0.46,False,False,False,False,False,False,False,False,False,False
45000,11200,10.59,0,0.25,False,False,True,True,False,False,False,False,False,False
52800,9000,7.49,0,0.17,False,False,True,False,False,False,False,False,False,False
60000,7000,6.54,0,0.12,False,False,False,False,False,False,False,False,False,False
47800,1500,13.43,0,0.03,False,False,False,False,True,False,False,False,False,True
24000,7000,11.86,0,0.29,False,True,False,True,False,False,False,False,False,False
33600,2500,8.9,0,0.07,False,False,False,False,False,False,False,False,False,False
30000,10000,11.99,1,0.33,False,False,True,True,False,False,False,False,False,False
86500,14000,7.29,0,0.16,False,False,False,False,False,False,False,False,False,False
52000,10000,13.87,1,0.19,False,False,False,False,False,True,False,False,False,True
27600,7000,7.9,0,0.25,False,True,False,False,False,False,False,False,False,False
40000,5000,6.62,0,0.13,False,False,False,False,False,False,False,False,False,False
86000,20000,10.99,1,0.23,False,False,False,True,False,False,False,False,False,False
40000,10000,11.99,0,0.25,False,False,True,True,False,False,False,False,False,False
60000,12500,11.49,0,0.21,False,False,True,True,False,False,False,False,False,False
88000,10000,12.69,0,0.11,False,False,True,True,False,False,False,False,False,False
45600,5000,14.22,0,0.11,False,False,True,False,True,False,False,False,False,True
122000,20000,13.23,0,0.16,False,False,False,False,True,False,False,False,False,False
50000,9175,19.42,0,0.18,False,True,False,False,False,False,True,False,False,False
71000,11300,7.49,0,0.16,False,False,True,False,False,False,False,False,False,False
52000,1500,11.99,0,0.03,False,False,True,True,False,False,False,False,False,False
70000,12000,12.53,0,0.17,False,True,False,True,False,False,False,False,False,False
70000,6000,15.23,0,0.09,False,False,False,False,True,False,False,False,False,True
66661,1500,11.49,0,0.02,False,False,False,True,False,False,False,False,False,False
59000,8500,11.83,0,0.14,False,False,True,True,False,False,False,False,False,False
69000,7800,12.41,0,0.11,False,False,False,False,True,False,False,False,False,False
61000,15000,14.65,0,0.25,False,True,False,False,True,False,False,False,False,False
59000,18000,16.0,1,0.31,False,False,True,False,False,False,True,False,False,True
154000,12225,7.49,0,0.08,False,False,False,False,False,False,False,False,False,False
26400,4750,12.23,0,0.18,False,False,True,False,True,False,False,False,False,False
14400,1825,15.62,1,0.13,False,False,True,False,False,True,False,False,False,True
50004,12000,15.31,0,0.24,False,False,True,False,False,True,False,False,False,True
57700,3500,10.65,0,0.06,False,False,False,True,False,False,False,False,False,False
42996,4800,11.03,0,0.11,False,False,True,False,True,False,False,False,False,True
70000,20000,12.21,0,0.29,False,False,False,True,False,False,False,False,False,False
100000,10000,10.59,0,0.1,False,False,False,True,False,False,False,False,False,False
78300,15000,16.82,0,0.19,False,False,False,False,False,False,True,False,False,True
45000,10000,16.89,0,0.22,False,False,False,False,False,True,False,False,False,False
109000,15000,10.25,0,0.14,False,False,False,True,False,False,False,False,False,False
108000,25000,15.05,1,0.23,False,False,True,False,False,True,False,False,False,False
52000,3300,10.99,0,0.06,False,False,False,True,False,False,False,False,False,False
120000,16000,9.63,0,0.13,False,False,False,False,False,False,False,False,False,False
80400,12000,5.79,0,0.15,False,False,False,False,False,False,False,False,False,False
160000,20000,7.49,0,0.13,False,False,True,False,False,False,False,False,False,False
46000,12000,11.71,0,0.26,False,False,True,True,False,False,False,False,False,False
60000,17000,6.91,0,0.28,False,False,True,False,False,False,False,False,False,False
79000,9000,6.76,0,0.11,False,False,False,False,False,False,False,False,False,False
61200,5650,7.66,0,0.09,False,False,False,False,False,False,False,False,False,False
90000,5525,11.36,0,0.06,False,False,True,True,False,False,False,False,False,False
44000,2000,8.0,1,0.05,False,False,True,False,False,False,False,False,False,False
306000,24250,13.85,0,0.08,False,False,True,False,True,False,False,False,False,False
24000,1000,12.84,0,0.04,False,False,True,False,True,False,False,False,False,True
49000,12000,13.49,1,0.24,False,False,True,False,False,True,False,False,False,False
46000,7000,8.49,0,0.15,False,False,True,False,False,False,False,False,False,False
30000,5000,11.49,0,0.17,False,False,True,True,False,False,False,False,False,False
72000,5000,6.03,0,0.07,False,False,False,False,False,False,False,False,False,False
121000,20000,8.9,0,0.17,False,False,True,False,False,False,False,False,False,False
145000,7000,10.99,0,0.05,False,False,False,True,False,False,False,False,False,False
55000,10000,7.51,1,0.18,False,False,False,False,False,False,False,False,False,False
88900,5000,11.83,0,0.06,False,True,False,True,False,False,False,False,False,False
60000,30000,14.27,0,0.5,False,False,False,False,True,False,False,False,False,True
86004,15000,12.53,0,0.17,False,False,True,False,True,False,False,False,False,False
82000,9200,6.03,0,0.11,False,False,True,False,False,False,False,False,False,False
46000,12800,19.41,1,0.28,False,False,True,False,False,False,False,True,False,True
20000,4000,9.45,0,0.2,False,False,True,True,False,False,False,False,False,False
75000,10000,11.86,0,0.13,False,False,True,True,False,False,False,False,False,False
56000,6000,10.74,0,0.11,False,False,True,True,False,False,False,False,False,False
41838,6600,16.89,1,0.16,False,False,True,False,False,True,False,False,False,False
54000,6600,11.97,0,0.12,False,False,True,False,True,False,False,False,False,False
54252,3500,6.39,0,0.06,False,False,False,False,False,False,False,False,False,False
85000,4400,7.4,0,0.05,False,False,False,False,False,False,False,False,False,False
59600,10000,5.99,0,0.17,False,False,True,False,False,False,False,False,False,False
18996,3200,15.28,1,0.17,False,False,True,False,False,True,False,False,False,False
38000,12000,11.71,1,0.32,False,False,True,True,False,False,False,False,False,False
84191,9000,6.62,0,0.11,False,False,False,False,False,False,False,False,False,False
138000,5000,13.23,1,0.04,False,False,True,False,True,False,False,False,False,True
39000,12000,10.99,1,0.31,False,False,True,True,False,False,False,False,False,False
90000,13000,10.59,0,0.14,False,False,False,True,False,False,False,False,False,False
62467,10625,8.49,0,0.17,False,False,True,False,False,False,False,False,False,False
170000,12000,11.11,0,0.07,False,False,True,True,False,False,False,False,False,False
130000,10000,6.03,0,0.08,False,False,False,False,False,False,False,False,False,False
76597,22000,9.25,0,0.29,False,False,True,True,False,False,False,False,False,False
65000,9000,7.29,0,0.14,False,True,False,False,False,False,False,False,False,False
36000,3250,7.75,0,0.09,False,True,False,False,False,False,False,False,False,False
37008,3600,12.42,0,0.1,False,False,True,True,False,False,False,False,False,False
36000,4000,10.99,1,0.11,False,False,True,True,False,False,False,False,False,False
63000,25000,13.87,0,0.4,False,False,False,False,False,True,False,False,False,False
51480,3000,11.83,0,0.06,False,False,False,True,False,False,False,False,False,False
19200,3000,9.99,1,0.16,False,False,True,True,False,False,False,False,False,False
71004,1800,11.12,0,0.03,False,False,True,True,False,False,False,False,False,False
50004,5000,9.32,0,0.1,False,False,False,False,False,False,False,False,False,False
42000,5000,12.87,0,0.12,False,False,True,False,True,False,False,False,False,True
37000,15000,10.25,1,0.41,False,False,True,True,False,False,False,False,False,False
50361,12000,12.73,0,0.24,False,False,True,False,True,False,False,False,False,False
47000,15000,7.9,1,0.32,False,False,True,False,False,False,False,False,False,False
45000,10000,10.25,0,0.22,False,False,True,True,False,False,False,False,False,False
95004,5000,9.63,0,0.05,False,False,True,False,False,False,False,False,False,False
51000,5000,12.42,1,0.1,False,False,True,True,False,False,False,False,False,False
35000,1800,7.14,0,0.05,False,False,True,False,False,False,False,False,False,False
30500,6800,21.74,1,0.22,False,False,True,False,False,False,False,True,False,True
104000,15000,9.63,0,0.14,False,False,False,False,False,False,False,False,False,False
46000,4000,10.37,0,0.09,False,False,False,True,False,False,False,False,False,False
90000,15000,15.31,0,0.17,False,False,False,False,False,True,False,False,False,True
40000,3000,10.25,0,0.07,False,False,True,True,False,False,False,False,False,False
87000,15000,10.62,0,0.17,False,False,False,True,False,False,False,False,False,False
36000,5300,7.49,0,0.15,False,False,False,False,False,False,False,False,False,False
57000,9500,6.17,0,0.17,False,False,True,False,False,False,False,False,False,False
29856,10300,8.94,1,0.34,False,False,True,False,False,False,False,False,False,False
95400,5000,12.68,0,0.05,False,False,False,False,True,False,False,False,False,False
70200,18000,16.45,0,0.26,False,False,True,False,False,False,True,False,False,True
70000,25000,11.86,1,0.36,False,False,True,True,False,False,False,False,False,False
42000,5750,13.57,0,0.14,False,False,False,False,True,False,False,False,False,False
75000,15000,9.99,0,0.2,False,False,False,True,False,False,False,False,False,False
75531,15000,16.49,0,0.2,False,False,True,False,False,True,False,False,False,False
100000,15000,13.85,0,0.15,False,False,False,False,True,False,False,False,False,True
27252,5800,13.06,0,0.21,False,False,True,False,True,False,False,False,False,False
58000,3500,8.59,0,0.06,False,False,True,False,False,False,False,False,False,False
40000,4000,12.69,0,0.1,False,False,True,True,False,False,False,False,False,False
127992,26000,13.99,0,0.2,False,False,False,False,True,False,False,False,False,False
166000,23450,11.36,0,0.14,False,False,False,True,False,False,False,False,False,False
33600,4450,11.49,0,0.13,False,False,True,True,False,False,False,False,False,False
96000,6000,13.92,0,0.06,False,False,False,False,True,False,False,False,False,False
42000,3000,6.03,0,0.07,False,False,False,False,False,False,False,False,False,False
